Unnamed: 0,created_at,user_id,username,tweet,place,near,clean_tweet,tokens,lemma,lemma_sentence,pos_tag,lemma_sentence(with POS),sentiword_analysis,vader_score,textblob_polarity,senti_textblob,senti_wordnet,senti_vader
1266,2021-01-09,920875513,jayneeegerton,"@claireOT @janeclarejones @TomasBogardus Sad to say, I was partly inspired to produce this prog because of the spread of covid denialism &amp; conspiracy theories within online feminism.",,London,sad say partly inspired produce prog spread denialism conspiracy theories within online feminism,"['sad', 'say', 'partly', 'inspired', 'produce', 'prog', 'spread', 'denialism', 'conspiracy', 'theories', 'within', 'online', 'feminism']","['sad', 'say', 'partly', 'inspired', 'produce', 'prog', 'spread', 'denialism', 'conspiracy', 'theory', 'within', 'online', 'feminism']",sad say partly inspired produce prog spread denialism conspiracy theory within online feminism,"[('sad', 'a'), ('say', 'v'), ('partly', 'r'), ('inspired', 'v'), ('produce', 'v'), ('prog', 'n'), ('spread', 'v'), ('denialism', 'n'), ('conspiracy', 'n'), ('theories', 'n'), ('within', None), ('online', 'a'), ('feminism', 'n')]",  sad say partly inspire produce prog spread denialism conspiracy theory within online feminism,-0.5,-0.4754,-0.5,-1,-1,-1
1267,2021-01-09,179984855,eccgeraldine,I've signed the petition to @RobertJenrick demanding the government houses rough sleepers during the covid crisis. Will you add your name?  https://t.co/fOPoGySnS3,,London,signed petition demanding government houses rough sleepers crisis add name,"['signed', 'petition', 'demanding', 'government', 'houses', 'rough', 'sleepers', 'crisis', 'add', 'name']","['signed', 'petition', 'demanding', 'government', 'house', 'rough', 'sleeper', 'crisis', 'add', 'name']",signed petition demanding government house rough sleeper crisis add name,"[('signed', 'v'), ('petition', 'n'), ('demanding', 'v'), ('government', 'n'), ('houses', 'n'), ('rough', None), ('sleepers', 'n'), ('crisis', 'n'), ('add', 'v'), ('name', 'n')]",  sign petition demand government house rough sleeper crisis add name,-0.375,-0.6808,-0.1,-1,-1,-1
1272,2021-01-09,28543406,jakey06,@RyanAF1 @JuliaHB1 The 7 + million is simply the asthmatics. Then add the others groups and the elderly &amp; fingers crossed the ones who are left don’t end up on hospital with covid clogging up the system. Which of course it will. No one wants a lockdown but the other alternatives are not viable.,,London,million simply asthmatics add others groups elderly fingers crossed ones left not end hospital clogging system course no one wants alternatives not viable,"['million', 'simply', 'asthmatics', 'add', 'others', 'groups', 'elderly', 'fingers', 'crossed', 'ones', 'left', 'not', 'end', 'hospital', 'clogging', 'system', 'course', 'no', 'one', 'wants', 'alternatives', 'not', 'viable']","['million', 'simply', 'asthmatic', 'add', 'others', 'group', 'elderly', 'finger', 'crossed', 'one', 'left', 'not', 'end', 'hospital', 'clogging', 'system', 'course', 'no', 'one', 'want', 'alternative', 'not', 'viable']",million simply asthmatic add others group elderly finger crossed one left not end hospital clogging system course no one want alternative not viable,"[('million', None), ('simply', 'r'), ('asthmatics', 'n'), ('add', 'v'), ('others', 'n'), ('groups', 'n'), ('elderly', 'a'), ('fingers', 'n'), ('crossed', 'v'), ('ones', 'n'), ('left', 'v'), ('not', 'r'), ('end', 'a'), ('hospital', 'n'), ('clogging', 'v'), ('system', 'n'), ('course', 'n'), ('no', None), ('one', 'n'), ('wants', 'v'), ('alternatives', 'n'), ('not', 'r'), ('viable', 'a')]",  million simply asthmatic add others group elderly finger cross one leave not end hospital clog system course no one want alternative not viable,-0.75,-0.3863,0.0,0,-1,-1
1275,2021-01-09,103096075,paullferrer,"Exclusive: GP surgeries offered £1,000 to cancel second dose Covid jab appointments in roll-out chaos  https://t.co/e68segwo1C @Telegraph",,London,exclusive surgeries offered cancel second dose jab appointments roll chaos,"['exclusive', 'surgeries', 'offered', 'cancel', 'second', 'dose', 'jab', 'appointments', 'roll', 'chaos']","['exclusive', 'surgery', 'offered', 'cancel', 'second', 'dose', 'jab', 'appointment', 'roll', 'chaos']",exclusive surgery offered cancel second dose jab appointment roll chaos,"[('exclusive', 'a'), ('surgeries', 'n'), ('offered', 'v'), ('cancel', 'a'), ('second', 'a'), ('dose', 'n'), ('jab', 'n'), ('appointments', 'n'), ('roll', 'v'), ('chaos', 'n')]",  exclusive surgery offer cancel second dose jab appointment roll chaos,-0.75,-0.6369,0.0,0,-1,-1
1276,2021-01-09,2212479606,catalinmu,"@thatinterlace Also, like, you'd get into a weird situation where people in an HMO would count as different households so long as no one had Covid, but would count as one household if someone did get it? Or maybe not?",,London,also like would get weird situation people hmo would count different households long no one would count one household someone get maybe not,"['also', 'like', 'would', 'get', 'weird', 'situation', 'people', 'hmo', 'would', 'count', 'different', 'households', 'long', 'no', 'one', 'would', 'count', 'one', 'household', 'someone', 'get', 'maybe', 'not']","['also', 'like', 'would', 'get', 'weird', 'situation', 'people', 'hmo', 'would', 'count', 'different', 'household', 'long', 'no', 'one', 'would', 'count', 'one', 'household', 'someone', 'get', 'maybe', 'not']",also like would get weird situation people hmo would count different household long no one would count one household someone get maybe not,"[('also', 'r'), ('like', None), ('would', None), ('get', 'v'), ('weird', 'a'), ('situation', 'n'), ('people', 'n'), ('hmo', 'v'), ('would', None), ('count', 'v'), ('different', 'a'), ('households', 'n'), ('long', 'r'), ('no', None), ('one', 'n'), ('would', None), ('count', 'v'), ('one', None), ('household', 'n'), ('someone', 'n'), ('get', 'v'), ('maybe', 'r'), ('not', 'r')]",  also like would get weird situation people hmo would count different household long no one would count one household someone get maybe not,-0.75,-0.1027,-0.1833333333333333,-1,-1,-1
1283,2021-01-09,4002346276,djbrain1965,"@YvonneBurdett3 I'd prefer they were showered with the contents of every covid patients catheter bags, but I guess that's a tad unethical...",,London,would prefer showered contents every patients catheter bags guess tad unethical,"['would', 'prefer', 'showered', 'contents', 'every', 'patients', 'catheter', 'bags', 'guess', 'tad', 'unethical']","['would', 'prefer', 'showered', 'content', 'every', 'patient', 'catheter', 'bag', 'guess', 'tad', 'unethical']",would prefer showered content every patient catheter bag guess tad unethical,"[('would', None), ('prefer', 'v'), ('showered', 'a'), ('contents', 'n'), ('every', None), ('patients', 'n'), ('catheter', 'n'), ('bags', 'n'), ('guess', 'a'), ('tad', 'r'), ('unethical', 'a')]",  would prefer showered content every patient catheter bag guess tad unethical,0.25,-0.5106,0.0,0,1,-1
1284,2021-01-09,786593015255207937,thefrreakshoww,All this corona is genuinely beginning to make me scared to leave the house,,London,corona genuinely beginning make scared leave house,"['corona', 'genuinely', 'beginning', 'make', 'scared', 'leave', 'house']","['corona', 'genuinely', 'beginning', 'make', 'scared', 'leave', 'house']",corona genuinely beginning make scared leave house,"[('corona', 'n'), ('genuinely', 'r'), ('beginning', 'v'), ('make', 'v'), ('scared', 'a'), ('leave', 'n'), ('house', 'n')]",  corona genuinely begin make scared leave house,0.5,-0.4767,0.4,1,1,-1
1290,2021-01-09,293175196,sjtafalla,UK Parliament: 2nd Covid Vaccine should be 21 /28 Days NOT 12 Weeks. Challenge the U​.​K. Government! - Sign the Petition!  https://t.co/PZ7G2qaSqi via @UKChange,,London,parliament days not weeks challenge government sign petition via,"['parliament', 'days', 'not', 'weeks', 'challenge', 'government', 'sign', 'petition', 'via']","['parliament', 'day', 'not', 'week', 'challenge', 'government', 'sign', 'petition', 'via']",parliament day not week challenge government sign petition via,"[('parliament', 'n'), ('days', 'n'), ('not', 'r'), ('weeks', 'n'), ('challenge', 'v'), ('government', 'n'), ('sign', 'n'), ('petition', 'n'), ('via', None)]",  parliament day not week challenge government sign petition via,-0.625,-0.0572,0.0,0,-1,-1
1293,2021-01-09,3367682578,nickhennegan,I've signed the petition to @RobertJenrick demanding the government houses rough sleepers during the covid crisis. Will you add your name?  https://t.co/gXqcY6YPOD,,London,signed petition demanding government houses rough sleepers crisis add name,"['signed', 'petition', 'demanding', 'government', 'houses', 'rough', 'sleepers', 'crisis', 'add', 'name']","['signed', 'petition', 'demanding', 'government', 'house', 'rough', 'sleeper', 'crisis', 'add', 'name']",signed petition demanding government house rough sleeper crisis add name,"[('signed', 'v'), ('petition', 'n'), ('demanding', 'v'), ('government', 'n'), ('houses', 'n'), ('rough', None), ('sleepers', 'n'), ('crisis', 'n'), ('add', 'v'), ('name', 'n')]",  sign petition demand government house rough sleeper crisis add name,-0.375,-0.6808,-0.1,-1,-1,-1
1300,2021-01-09,138418838,pairsonnalites,"Iran bans importation of Covid vaccines from the US and UK: “Given our experience with France's HIV-tainted blood supplies, French vaccines aren't trustworthy either,” he added, referring to France's contaminated ...  https://t.co/qXX1BnC6bw","{'type': 'Point', 'coordinates': [51.50413561, -0.13608912]}",London,iran bans importation vaccines given experience france hiv tainted blood supplies french vaccines not trustworthy either added referring france contaminated,"['iran', 'bans', 'importation', 'vaccines', 'given', 'experience', 'france', 'hiv', 'tainted', 'blood', 'supplies', 'french', 'vaccines', 'not', 'trustworthy', 'either', 'added', 'referring', 'france', 'contaminated']","['iran', 'ban', 'importation', 'vaccine', 'given', 'experience', 'france', 'hiv', 'tainted', 'blood', 'supply', 'french', 'vaccine', 'not', 'trustworthy', 'either', 'added', 'referring', 'france', 'contaminated']",iran ban importation vaccine given experience france hiv tainted blood supply french vaccine not trustworthy either added referring france contaminated,"[('iran', 'n'), ('bans', 'n'), ('importation', 'v'), ('vaccines', 'n'), ('given', 'v'), ('experience', 'n'), ('france', 'n'), ('hiv', 'n'), ('tainted', 'v'), ('blood', 'n'), ('supplies', 'n'), ('french', 'a'), ('vaccines', 'n'), ('not', 'r'), ('trustworthy', None), ('either', None), ('added', 'v'), ('referring', 'v'), ('france', 'n'), ('contaminated', 'v')]",  iran ban importation vaccine give experience france hiv taint blood supply french vaccine not trustworthy either add refer france contaminate,-1.0,-0.7596,0.0,0,-1,-1
1301,2021-01-09,30846684,kimcatcheside,"Covid's fallout will plague children for years, consigning many to a life of poverty  https://t.co/utLSGcfKlL",,London,fallout plague children years consigning many life poverty,"['fallout', 'plague', 'children', 'years', 'consigning', 'many', 'life', 'poverty']","['fallout', 'plague', 'child', 'year', 'consigning', 'many', 'life', 'poverty']",fallout plague child year consigning many life poverty,"[('fallout', 'n'), ('plague', 'n'), ('children', 'n'), ('years', 'n'), ('consigning', 'v'), ('many', 'a'), ('life', 'n'), ('poverty', 'n')]",  fallout plague child year consign many life poverty,-1.125,-0.5106,0.5,1,-1,-1
1303,2021-01-09,14700231,rolyhamroll,Rightwing sceptics helped deepen the UK’s Covid crisis -  https://t.co/4UmJXebfs0 via @FT,,London,rightwing sceptics helped deepen crisis via,"['rightwing', 'sceptics', 'helped', 'deepen', 'crisis', 'via']","['rightwing', 'sceptic', 'helped', 'deepen', 'crisis', 'via']",rightwing sceptic helped deepen crisis via,"[('rightwing', 'v'), ('sceptics', 'n'), ('helped', 'v'), ('deepen', 'v'), ('crisis', 'n'), ('via', None)]",  rightwing sceptic help deepen crisis via,-0.125,-0.5267,0.0,0,-1,-1
1305,2021-01-09,51544740,yvonne_lavinia,"The COVID testing centre at North Greenwich were really good yesterday when we had to get a 5 year old tested. They gave us space to get out the car and sit with him whilst he had the swab, which he understandably found really scary. The results came back 24 hours later too.",,London,testing centre north greenwich really good yesterday get year old tested gave space get car sit whilst swab understandably found really scary results came back hours later,"['testing', 'centre', 'north', 'greenwich', 'really', 'good', 'yesterday', 'get', 'year', 'old', 'tested', 'gave', 'space', 'get', 'car', 'sit', 'whilst', 'swab', 'understandably', 'found', 'really', 'scary', 'results', 'came', 'back', 'hours', 'later']","['testing', 'centre', 'north', 'greenwich', 'really', 'good', 'yesterday', 'get', 'year', 'old', 'tested', 'gave', 'space', 'get', 'car', 'sit', 'whilst', 'swab', 'understandably', 'found', 'really', 'scary', 'result', 'came', 'back', 'hour', 'later']",testing centre north greenwich really good yesterday get year old tested gave space get car sit whilst swab understandably found really scary result came back hour later,"[('testing', 'v'), ('centre', 'a'), ('north', 'a'), ('greenwich', 'n'), ('really', 'r'), ('good', 'a'), ('yesterday', 'n'), ('get', 'v'), ('year', 'n'), ('old', 'a'), ('tested', 'v'), ('gave', 'v'), ('space', 'n'), ('get', 'n'), ('car', 'n'), ('sit', 'n'), ('whilst', 'n'), ('swab', 'n'), ('understandably', 'r'), ('found', 'v'), ('really', 'r'), ('scary', 'a'), ('results', 'n'), ('came', 'v'), ('back', 'r'), ('hours', 'n'), ('later', 'r')]",  test centre north greenwich really good yesterday get year old test give space get car sit whilst swab understandably find really scary result come back hour later,2.5,-0.0772,0.0599999999999999,1,1,-1
1308,2021-01-09,140408231,marcustucker,I've just signed up to donate blood plasma so that my #COVID19 antibodies can help others struggling to fight the disease and thereby also help the #NHS cope with this crisis - PLEASE consider signing up if you've had it too.  https://t.co/CxkLTisx03,,London,signed donate blood plasma antibodies help others struggling fight disease thereby also help cope crisis please consider signing,"['signed', 'donate', 'blood', 'plasma', 'antibodies', 'help', 'others', 'struggling', 'fight', 'disease', 'thereby', 'also', 'help', 'cope', 'crisis', 'please', 'consider', 'signing']","['signed', 'donate', 'blood', 'plasma', 'antibody', 'help', 'others', 'struggling', 'fight', 'disease', 'thereby', 'also', 'help', 'cope', 'crisis', 'please', 'consider', 'signing']",signed donate blood plasma antibody help others struggling fight disease thereby also help cope crisis please consider signing,"[('signed', 'v'), ('donate', 'n'), ('blood', 'n'), ('plasma', 'n'), ('antibodies', 'n'), ('help', 'v'), ('others', 'n'), ('struggling', 'v'), ('fight', 'a'), ('disease', 'n'), ('thereby', 'n'), ('also', 'r'), ('help', 'v'), ('cope', 'v'), ('crisis', 'n'), ('please', 'n'), ('consider', 'v'), ('signing', 'n')]",  sign donate blood plasma antibody help others struggle fight disease thereby also help cope crisis please consider signing,-0.125,-0.3182,0.0,0,-1,-1
1309,2021-01-09,1047312655,debattistaaaron,"@rolls8541 @DavidDavidida @Charlarino @BBCNews 300 people in a wilderness as opposed to all bumping into each other on a suburban street/small local.park.  Yes, I can see why a police force that's serious about stopping COVID would have to stop that!",,London,people wilderness opposed bumping suburban street small local park yes see police force serious stopping would stop,"['people', 'wilderness', 'opposed', 'bumping', 'suburban', 'street', 'small', 'local', 'park', 'yes', 'see', 'police', 'force', 'serious', 'stopping', 'would', 'stop']","['people', 'wilderness', 'opposed', 'bumping', 'suburban', 'street', 'small', 'local', 'park', 'yes', 'see', 'police', 'force', 'serious', 'stopping', 'would', 'stop']",people wilderness opposed bumping suburban street small local park yes see police force serious stopping would stop,"[('people', 'n'), ('wilderness', 'v'), ('opposed', 'a'), ('bumping', 'n'), ('suburban', 'a'), ('street', 'n'), ('small', 'a'), ('local', 'a'), ('park', 'n'), ('yes', 'n'), ('see', 'v'), ('police', 'a'), ('force', 'n'), ('serious', 'a'), ('stopping', 'v'), ('would', None), ('stop', 'v')]",  people wilderness opposed bumping suburban street small local park yes see police force serious stop would stop,0.0,-0.25,-0.1458333333333333,-1,0,-1
